Matemática|Aritmética I|2017|<p>11. (Enem 2017) Uma repartição pública possui um sistema que armazena em seu banco de dados todos os ofícios, memorandos e cartas enviados ao longo dos anos. Para organizar todo esse material e facilitar a localização no sistema, o computador utilizado pela repartição gera um código para cada documento, de forma que os oito primeiros dígitos indicam a data em que o documento foi emitido (DDMMAAAA), os dois dígitos seguintes indicam o tipo de documento (ofício: 01, memorando: 02 e carta: 03) e os três últimos dígitos indicam a ordem do documento. Por exemplo, o código 0703201201003 indica um ofício emitido no dia 7 de março de 2012, cuja ordem é 003. No dia 27 de janeiro de 2001, essa repartição pública emitiu o memorando de ordem 012 e o enviou aos seus funcionários. </p><p>O código gerado para esse memorando foi </p>|E
Matemática|Aritmética I|2017|<p>12. (Enem PPL 2017) Os consumidores X, Y e Z desejam trocar seus planos de internet móvel na tentativa de obterem um serviço de melhor qualidade. Após pesquisarem, escolheram uma operadora que oferece cinco planos para diferentes perfis, conforme apresentado no quadro.</p><img src="None"><p>Em cada plano, o consumidor paga um valor fixo(preço mensal da assinatura) pela franquia contratada e um valor variável, que depende da quantidade de MB utilizado além da franquia. Considere que a velocidade máxima de acesso seja a mesma, independentemente do plano, que os consumos mensais de X, Y e Z são de 190 MB, 450 MB e 890 MB, respectivamente, e que cada um deles escolherá apenas um plano.</p><p>Com base nos dados do quadro, as escolhas dos planos com menores custos para os consumidores X, Y e Z, respectivamente, são</p>|C
Matemática|Aritmética I|2017|<!-----funçao do 1 grau----------><p>13. (Enem PPL 2017) Chegando ao destino de uma mesma viagem, os turistas X e Y alugarão, cada um deles, um carro. Fizeram, previamente, cotações com as mesmas três locadoras de automóveis da região. Os valores dos aluguéis estão representados pelas expressões dadas no quadro, sendo K o número de quilômetros percorridos, e No número de diárias pagas pelo aluguel.</p><img src="None"><p>O turista X alugará um carro em uma mesma locadora por três dias e percorrerá 250 km. Já a pessoa Y usará o carro por apenas um dia e percorrerá 120 km.</p><p>Com o intuito de economizarem com as locações dos carros, e mediante as informações, os turistas X e Y alugarão os carros, respectivamente, nas empresas</p>|B
Matemática|Aritmética I|2017|<p>14. (Enem PPL 2017) No próximo fim de semana, uma pessoa receberá visitas em sua casa, precisando, portanto, comprar refrigerante. Para isso, ela fez a pesquisa de preços em dois supermercados e montou esta tabela.</p><img src="None"><p>Ela pretende comprar apenas garrafas que tenham a mesma capacidade.</p><p>Independentemente de em qual supermercado essa pessoa fará a compra, a fim de ter o menor custo, ela deverá adquirir garrafas com que capacidade?</p>|C
Matemática|Aritmética I|2017|<p> 15. (Enem PPL 2017) Um funcionário da Secretaria de Meio Ambiente de um município resolve apresentar ao prefeito um plano de priorização para a limpeza das lagoas da cidade. Para a execução desse plano, o prefeito decide voltar suas ações, primeiramente, para aquela lagoa que tiver o maior coeficiente de impacto, o qual é definido como o produto entre o nível de contaminação médio por mercúrio em peixes e o tamanho da população ribeirinha. O quadro mostra as lagoas do município e suas correspondentes informações.</p><img src="None"><p>A primeira lagoa que sofrerá a intervenção planejada será a</p>|D
Matemática|Aritmética I|2017|<p>16. (Enem 2017) Um instituto de pesquisas eleitorais recebe uma encomenda na qual a margem de erro deverá ser de, no máximo, 2 pontos percentuais (0,02).</p>O instituto tem 5 pesquisas recentes, P1 a P5, sobre o tema objeto da encomenda e irá usar a que tiver o erro menor que o pedido.<p>Os dados sobre as pesquisas são os seguintes:</p><p>O erro pode ser expresso por</p><p>em que σ sigma um parâmetro e N é o número de pessoas entrevistadas pela pesquisa.</p><p>Qual pesquisa deverá ser utilizada?</p>|D
Matemática|Aritmética I|2017|<p> 17. (Enem 2017) Um instituto de pesquisas eleitorais recebe uma encomenda na qual a margem de erro deverá ser de, no máximo, 2 pontos percentuais (0,02).</p><p> O instituto tem 5 pesquisas recentes, P1 a P5, sobre o tema objeto da encomenda e irá usar a que tiver o erro menor que o pedido.</p><p> Os dados sobre as pesquisas são os seguintes:</p><img src="None"><p> em que σ é um parâmetro e N é o número de pessoas entrevistadas pela pesquisa.</p><p> Qual pesquisa deverá ser utilizada? </p>|D
Matemática|Aritmética I|2017|<p> 18. (Enem 2017) Em um parque há dois mirantes de alturas distintas que são acessados por elevador panorâmico. O topo do mirante 1 é acessado pelo elevador 1, enquanto que o topo do mirante 2 é acessado pelo elevador 2. Eles encontram-se a uma distância possível de ser percorrida a pé, e entre os mirantes há um teleférico que os liga que pode ou não ser utilizado pelo visitante.</p><img src="https://www.projetoagathaedu.com.br/imagens/provas-enem/matematica-pos/2017/em-um-parque-ha-dois-mirantes-de-alturas-distintas-que-sao-acessados.png"><p>O acesso aos elevadores tem os seguintes custos:</p><p>• Subir pelo elevador 1: R$ 0,15;</p><p>• Subir pelo elevador 2: R$ 1,80;</p><p>• Descer pelo elevador 1: R$ 0,10;</p><p>• Descer pelo elevador 2: R$ 2,30.</p><p>O custo da passagem do teleférico partindo do topo do mirante 1 para o topo do mirante 2 é de R$ 2,00, e do topo do mirante 2 para o topo do mirante 1 é de R$ 2,50.</p><p>Qual é o menor custo, em real, para uma pessoa visitar os topos dos dois mirantes e retornar ao solo?</p>|C
Matemática|Aritmética: II|2016|<p>1. (ENEM 2016) Para comemorar o aniversário de uma cidade, a prefeitura organiza quatro dias consecutivos de atrações culturais. A experiência de anos anteriores mostra que, de um dia para o outro, o número de visitantes no evento é triplicado. É esperada a presença de 345 visitantes para o primeiro dia do evento.</p><p>Uma representação possível do número esperado de participantes para o último dia é </p>|A
Matemática|Aritmética: II|2016|<p>2. (Enem PPL 2016) O gerente de um estacionamento, próximo a um grande aeroporto, sabe que um passageiro que utiliza seu carro nos traslados casa-aeroporto-casa gasta cerca de R$ 10,00 em combustível nesse trajeto. Ele sabe, também, que um passageiro que não utiliza seu carro nos traslados casa-aeroporto-casa gasta cerca de R$ 80,00 com transporte. Suponha que os passageiros que utilizam seus próprios veículos deixem seus carros nesse estacionamento por um período de dois dias.</p><p>Para tornar atrativo a esses passageiros o uso do estacionamento, o valor, em real, cobrado por dia de estacionamento deve ser, no máximo, de </p>|A
Matemática|Aritmética: II|2016|<p>3. (Enem PPL 2016) O pacote de salgadinho preferido de uma menina é vendido em embalagens com diferentes quantidades. A cada embalagem é atribuído um número de pontos na promoção: “Ao totalizar exatamente 12 pontos em embalagens e acrescentar mais R$ 10,00 ao valor da compra, você ganhará um bichinho de pelúcia”.</p><p>Esse salgadinho é vendido em três embalagens com as seguintes massas, pontos e preços: </p><img src="None"><p>A menor quantia a ser gasta por essa menina que a possibilite levar o bichinho de pelúcia nessa promoção é </p>|C
Matemática|Aritmética: II|2016|<p>4. (Enem PPL 2016) Para comemorar o aniversário de uma cidade, a prefeitura organiza quatro dias consecutivos de atrações culturais. A experiência de anos anteriores mostra que, de um dia para o outro, o número de visitantes no evento é triplicado. É esperada a presença de 345 visitantes para o primeiro dia do evento. </p><p> Uma representação possível do número esperado de participantes para o último dia é</p>|C
Matemática|Aritmética: II|2016|<p>5. (Enem PPL 2016) Um banco de sangue recebe 450 mL de sangue de cada doador. Após separar o plasma sanguíneo das hemácias, o primeiro é armazenado em bolsas de 250 mL de capacidade. O banco de sangue aluga refrigeradores de uma empresa para estocagem das bolsas de plasma, segundo a sua necessidade. Cada refrigerador tem uma capacidade de estocagem de 50 bolsas. Ao longo de uma semana, 100 pessoas doaram sangue àquele banco. </p><p> Admita que, de cada 60 mL de sangue, extraem-se 40 mL de plasma</p><p>O número mínimo de congeladores que o banco precisou alugar, para estocar todas as bolsas de plasma dessa semana, foi </p>|B
Matemática|Aritmética: II|2015|<p>6. (ENEM PPL 2015) Um granjeiro detectou uma infecção bacteriológica em sua criação de 100 coelhos. A massa de cada coelho era de, aproximadamente, 4 kg. Um veterinário prescreveu a aplicação de um antibiótico, vendido em frascos contendo 16 mL, 25 mL, 100 mL, 400 mL ou 1 600 mL. A bula do antibiótico recomenda que, em aves e coelhos, seja administrada uma dose única de 0,25 mL para cada quilograma de massa do animal.</p><p> Para que todos os coelhos recebessem a dosagem do antibiótico recomendada pela bula, de tal maneira que não sobrasse produto na embalagem, o criador deveria comprar um único frasco com a quantidade, em mililitros, igual a</p>|C
Matemática|Aritmética: II|2015|<p>7. (ENEM 2015) Deseja-se comprar lentes para óculos. As lentes devem ter espessuras mais próximas possíveis da medida 3 mm. No estoque de uma loja, há lentes de espessuras: 3,10 mm; 3,021 mm; 2,96 mm; 2,099 mm e 3,07 mm.</p><p>Se as lentes forem adquiridas nessa loja, a espessura escolhida será, em milímetros, de </p>|C
Matemática|Aritmética: II|2015|<p>8. (Enem PPL 2015) Os maias desenvolveram um sistema de numeração vigesimal que podia representar qualquer número inteiro, não negativo, com apenas três símbolos. Uma concha representava o zero, um ponto representava o número 1 e uma barrinha horizontal, o número 5. Até o número 19, os maias representavam os números como mostra a Figura 1:</p><img src="None"><p>Números superiores a 19 são escritos na vertical, seguindo potências de 20 em notação posicional, como mostra a Figura 2. Ou seja, o número que se encontra na primeira posição é multiplicado por 20<sup>0</sup> = 1, o número que se encontra na segunda posição é multiplicado por 20<sup>1</sup> = 20 e assim por diante. Os resultados obtidos em cada posição são somados para obter o número no sistema decimal.</p><p>Um arqueólogo achou o hieroglifo da Figura 3 em um sítio arqueológico:</p><img src="None"><p>O número, no sistema decimal, que o hieroglifo da Figura 3 representa é igual a</p>|D
Matemática|Aritmética: II|2015|<p>9. (2015) Alguns medicamentos para felinos são administrados com base na superfície corporal do animal. Foi receitado a um felino pesando 3,0 kg um medicamento na dosagem diária de 250 mg por metro quadrado de superfície corporal. </p><p>O quadro apresenta a relação entre a massa do felino, em quilogramas, e a área de sua superfície corporal, em metros quadrados. </p><img src="None"><p> A dose diária, em miligramas, que esse felino deverá receber é de</p>|B
Matemática|Aritmética: II|2015|<p>10. (Enem 2015) A insulina é utilizada no tratamento de pacientes com diabetes para o controle glicêmico. Para facilitar sua aplicação, foi desenvolvida uma “caneta” na qual pode ser inserido um refil contendo 3 mL de insulina, como mostra a imagem. </p><img src="None"><p> Para controle das aplicações, definiu-se a unidade de insulina como 0,01 mL. Antes de cada aplicação, é necessário descartar 2 unidades de insulina, de forma a retirar possíveis bolhas de ar. A um paciente foram prescritas duas aplicações diárias: 10 unidades de insulina pela manhã e 10 à noite.</p><p> Qual o número máximo de aplicações por refil que o paciente poderá utilizar com a dosagem prescrita?</p>|A
Matemática|Aritmética: II|2015|<p>11. (Enem PPL 2015) Um granjeiro detectou uma infecção bacteriológica em sua criação de 100 coelhos. A massa de cada coelho era de, aproximadamente, 4 kg. Um veterinário prescreveu a aplicação de um antibiótico, vendido em frascos contendo 16 mL, 25 mL, 100 mL, 400 mL ou 1 600 mL. A bula do antibiótico recomenda que, em aves e coelhos, seja administrada uma dose única de 0,25 mL para cada quilograma de massa do animal. Para que todos os coelhos recebessem a dosagem do antibiótico recomendada pela bula, de tal maneira que não sobrasse produto na embalagem, o criador deveria comprar um único frasco com a quantidade, em mililitros, igual a </p>|A
Matemática|Aritmética: II|2015|<p>12. (Enem PPL 2015) Um promotor de eventos foi a um supermercado para comprar refrigerantes para uma festa de aniversário. Ele verificou que os refrigerantes estavam em garrafas de diferentes tamanhos e preços. A quantidade de refrigerante e o preço de cada garrafa, de um mesmo refrigerante, estão na tabela. </p><p> Para economizar o máximo possível, o promotor de eventos deverá comprar garrafas que tenham o menor preço por litro de refrigerante.</p><img src="None"><p>O promotor de eventos deve comprar garrafas do tipo </p>|C
Matemática|Aritmética: II|2015|<p>13. (Enem 2015) A insulina é utilizada no tratamento de pacientes com diabetes para o controle glicêmico. Para facilitar sua aplicação, foi desenvolvida uma “caneta” na qual pode ser inserido um refil contendo 3 mL de insulina, como mostra a imagem. </p><img src="None"><p>Para controle das aplicações, definiu-se a unidade de insulina como 0,01 mL. Antes de cada aplicação, é necessário descartar 2 unidades de insulina, de forma a retirar possíveis bolhas de ar. </p><p>A um paciente foram prescritas duas aplicações diárias: 10 unidades de insulina pela manhã e 10 à noite. </p><p> Qual o número máximo de aplicações por refil que o paciente poderá utilizar com a dosagem prescrita? </p>|A
Matemática|Aritmética: II|2015|<p>14. (Enem 2015) Um arquiteto está reformando uma casa. De modo a contribuir com o meio ambiente, decide reaproveitar tábuas de madeira retiradas da casa. Ele dispõe de 40 tábuas de 540 cm, 30 de 810 cm e 10 de 1 080 cm, todas de mesma largura e espessura. Ele pediu a um carpinteiro que cortasse as tábuas em pedaços de mesmo comprimento, sem deixar sobras, e de modo que as novas peças ficassem com o maior tamanho possível, mas de comprimento menor que 2 m. </p><p> Atendendo o pedido do arquiteto, o carpinteiro deverá produzir </p><p> </p>|E
Matemática|Aritmética: II|2015|<p>15. (Enem 2015) O gerente de um cinema fornece anualmente ingressos gratuitos para escolas. Este ano serão distribuídos 400 ingressos para uma sessão vespertina e 320 ingressos para uma sessão noturna de um mesmo filme. Várias escolas podem ser escolhidas para receberem ingressos. Há alguns critérios para a distribuição dos ingressos: </p><p> 1) cada escola deverá receber ingressos para uma única sessão;<br>2) todas as escolas contempladas deverão receber o mesmo número de ingressos;<br>3) não haverá sobra de ingressos (ou seja, todos os ingressos serão distribuídos). </p><p> O número mínimo de escolas que podem ser escolhidas para obter ingressos, segundo os critérios estabelecidos, é</p>|C
Matemática|Aritmética I|2019|<p>1. (Enem PPL 2019) Um vidraceiro é contratado para colocar uma porta de vidro que escorregará em uma canaleta de largura interna igual a 1,45 cm, como mostra a figura. </p><img src="https://www.projetoagathaedu.com.br/imagens/provas-enem/matematica-pos/2019-2/um-vidraceiro-e-contratado-para-colocar-uma-porta.png"><p>O vidraceiro precisa de uma placa de vidro de maior espessura possível, tal que deixe uma folga total de pelo menos 0,2 cm, para que o vidro possa escorregar na canaleta, e no máximo 0,5 cm para que o vidro não fique batendo com a interferência do vento após a instalação. Para conseguir essa placa de vidro, esse vidraceiro foi até uma loja e lá encontrou placas de vidro com espessuras iguais a: 0,75 cm; 0,95 cm; 1,05 cm; 1,20 cm; 1,40 cm. </p><p> Para atender às restrições especificadas, o vidraceiro deverá comprar a placa de espessura, em centímetro, igual a</p>|D
Matemática|Aritmética I|2019|<p>2. (Enem PPL 2019) O boliche é um esporte cujo objetivo é derrubar, com uma bola, uma série de pinos alinhados em uma pista. A professora de matemática organizou um jogo de boliche em que os pinos são garrafas que possuem rótulos com números, conforme mostra o esquema.</p><img src="None"><p>O aluno marca pontos de acordo com a soma das quantidades expressas nos rótulos das garrafas que são derrubadas. Se dois ou mais rótulos representam a mesma quantidade, apenas um deles entra na contagem dos pontos. Um aluno marcou 7,55 pontos em uma jogada. Uma das garrafas que ele derrubou tinha o rótulo 6,8. </p><p>A quantidade máxima de garrafas que ele derrubou para obter essa pontuação é igual a </p>|E
Matemática|Aritmética I|2019|<p>3. (Enem PPL 2019) Alguns modelos de rádios automotivos estão protegidos por um código de segurança. Para ativar o sistema de áudio, deve-se digitar o código secreto composto por quatro algarismos. No primeiro caso de erro na digitação, a pessoa deve esperar 60 segundos para digitar o código novamente. O tempo de espera duplica, em relação ao tempo de espera anterior, a cada digitação errada. Uma pessoa conseguiu ativar o rádio somente na quarta tentativa, sendo de 30 segundos o tempo gasto para digitação do código secreto a cada tentativa. Nos casos da digitação incorreta, ela iniciou a nova tentativa imediatamente após a liberação do sistema de espera. </p><p>O tempo total, em segundo, gasto por essa pessoa para ativar o rádio foi igual a </p>|C
Matemática|Aritmética I|2018|<p>4. (Enem 2018) Numa atividade de treinamento realizada no Exército de um determinado país, três equipes – Alpha, Beta e Gama – foram designadas a percorrer diferentes caminhos, todos com os mesmos pontos de partida e de chegada. </p><p>• A equipe Alpha realizou seu percurso em 90 minutos com uma velocidade média de 6,0 km/h.</p><p>• A equipe Beta também percorreu sua trajetória em 90 minutos, mas sua velocidade média foi de 5,0 km/h.</p><p>• Com uma velocidade média de 6,5 km/h, a equipe Gama concluiu seu caminho em 60 minutos.</p><p> Com base nesses dados, foram comparadas as distâncias percorridas pelas três equipes.</p><p> A ordem das distâncias percorridas pelas equipes Alpha, Beta e Gama é</p>|A
Matemática|Aritmética I|2018|<p>5. (Enem 2018) Um edifício tem a numeração dos andares iniciando no térreo (T), e continuando com primeiro, segundo, terceiro, ..., até o último andar. Uma criança entrou no elevador e, tocando no painel, seguiu uma sequência de andares, parando, abrindo e fechando a porta em diversos andares. A partir de onde entrou a criança, o elevador subiu sete andares, em seguida desceu dez, desceu mais treze, subiu nove, desceu quatro e parou no quinto andar, finalizando a sequência. Considere que, no trajeto seguido pela criança, o elevador parou uma vez no último andar do edifício. </p><p> De acordo com as informações dadas, o último andar do edifício é o</p>|C
Matemática|Aritmética I|2018|<p>6. (Enem 2018) O salto ornamental é um esporte em que cada competidor realiza seis saltos. A nota em cada salto é calculada pela soma das notas dos juízes, multiplicada pela nota de partida (o grau de dificuldade de cada salto). Fica em primeiro lugar o atleta que obtiver a maior soma das seis notas recebidas. O atleta 10 irá realizar o último salto da final. Ele observa no Quadro 1, antes de executar o salto, o recorte do quadro parcial de notas com a sua classificação e a dos três primeiros lugares atê aquele momento. </p><img src="None"><p>Ele precisa decidir com seu treinador qual salto deverá realizar. Os dados dos possíveis tipos de salto estão no Quadro 2.</p><img src="None"><p> O atleta optará pelo salto com a maior probabilidade de obter a nota estimada, de maneira que lhe permita alcançar o primeiro lugar.</p><p>Considerando essas condições, o salto que o atleta deverá escolher é o de tipo</p>|C
Matemática|Aritmética I|2018|<p>7. (Enem 2018) Na teoria das eleições, o Método de Borda sugere que em vez de escolher um candidato, cada juiz deve criar um ranking de sua preferência para os concorrentes (isto é, criar uma lista com a ordem de classificação dos concorrentes). A este ranking é associada uma pontuação: um ponto para o último colocado no ranking, dois pontos para o penúltimo, três para o antepenúltimo e assim sucessivamente. Ao final, soma-se a pontuação atribuída a cada concorrente por cada um dos juízes. </p><p>Em uma escola houve um concurso de poesia no qual cinco alunos concorreram a um prêmio, sendo julgados por 25 juízes. Para a escolha da poesia vencedora foi utilizado o Método de Borda. Nos quadros, estão apresentados os rankings dos juízes e a frequência de cada ranking.</p><img src="None"><p>A poesia vencedora foi a de</p>|E
Matemática|Aritmética I|2018|<p> 8. (Enem 2018) Em um aeroporto, os passageiros devem submeter suas bagagens a uma das cinco máquinas de raio-X disponíveis ao adentrarem a sala de embarque. Num dado instante, o tempo gasto por essas máquinas para escanear a bagagem de cada passageiro e o número de pessoas presentes em cada fila estão apresentados em um painel, como mostrado na figura.</p><img src="None"><p>Um passageiro, ao chegar à sala de embarque desse aeroporto no instante indicado, visando esperar o menor tempo possível, deverá se dirigir à máquina</p>|B
Matemática|Aritmética I|2018|<p>09. (Enem 2018) A prefeitura de um pequeno município do interior decide colocar postes para iluminação ao longa de uma estrada retilínea, que inicia em uma praça central e termina numa fazenda na zona rural. Como a praça já possui iluminação, o primeiro poste será colocado a 80 metros da praça, o segundo, a 100 metros, o terceiro, a 120 metros, e a assim sucessivamente, mantendo-se sempre uma distância de vinte metros entre os postes, até que o último poste seja colocado a uma distância de 1 380 metros da praça. </p><p> Se a prefeitura pode pagar, no máximo, R$ 8 000,00 por poste colocado, o maior valor que poderá gastar com a colocação desses postes é </p>|C
Matemática|Aritmética I|2018|<p> 10. (Enem 2018) Torneios de tênis, em geral, são disputados em sistema de eliminatória simples. Nesse sistema, são disputadas partidas entre dois competidores, com a eliminação do perdedor e promoção do vencedor para a fase seguinte. Dessa forma, se na 1ª fase o torneio conta com 2n competidores, então na 2ª fase restarão n competidores, e assim sucessivamente até a partida final.</p><p> Em um torneio de tênis, disputado nesse sistema, participam 128 tenistas.</p><p> Para se definir o campeão desse torneio, o número de partidas necessárias é dado por</p>|E
Matemática|Aritmética I|2017|<p>11. (Enem 2017) Uma repartição pública possui um sistema que armazena em seu banco de dados todos os ofícios, memorandos e cartas enviados ao longo dos anos. Para organizar todo esse material e facilitar a localização no sistema, o computador utilizado pela repartição gera um código para cada documento, de forma que os oito primeiros dígitos indicam a data em que o documento foi emitido (DDMMAAAA), os dois dígitos seguintes indicam o tipo de documento (ofício: 01, memorando: 02 e carta: 03) e os três últimos dígitos indicam a ordem do documento. Por exemplo, o código 0703201201003 indica um ofício emitido no dia 7 de março de 2012, cuja ordem é 003. No dia 27 de janeiro de 2001, essa repartição pública emitiu o memorando de ordem 012 e o enviou aos seus funcionários. </p><p>O código gerado para esse memorando foi </p>|E
Matemática|Aritmética I|2017|<p>12. (Enem PPL 2017) Os consumidores X, Y e Z desejam trocar seus planos de internet móvel na tentativa de obterem um serviço de melhor qualidade. Após pesquisarem, escolheram uma operadora que oferece cinco planos para diferentes perfis, conforme apresentado no quadro.</p><img src="None"><p>Em cada plano, o consumidor paga um valor fixo(preço mensal da assinatura) pela franquia contratada e um valor variável, que depende da quantidade de MB utilizado além da franquia. Considere que a velocidade máxima de acesso seja a mesma, independentemente do plano, que os consumos mensais de X, Y e Z são de 190 MB, 450 MB e 890 MB, respectivamente, e que cada um deles escolherá apenas um plano.</p><p>Com base nos dados do quadro, as escolhas dos planos com menores custos para os consumidores X, Y e Z, respectivamente, são</p>|C
